insertId,jsonPayload.data.address,jsonPayload.data.connectionId,jsonPayload.data.duration,jsonPayload.data.elapsedTime,jsonPayload.data.failure.$clusterTime.clusterTime.$timestamp,jsonPayload.data.failure.$clusterTime.signature.hash.data,jsonPayload.data.failure.$clusterTime.signature.hash.type,jsonPayload.data.failure.$clusterTime.signature.keyId.high,jsonPayload.data.failure.$clusterTime.signature.keyId.low,jsonPayload.data.failure.$clusterTime.signature.keyId.unsigned,jsonPayload.data.failure.cause.address,jsonPayload.data.failure.cause.code,jsonPayload.data.failure.cause.errno,jsonPayload.data.failure.cause.hostname,jsonPayload.data.failure.cause.port,jsonPayload.data.failure.cause.syscall,jsonPayload.data.failure.code,jsonPayload.data.failure.codeName,jsonPayload.data.failure.ok,jsonPayload.data.failure.operationTime.$timestamp,jsonPayload.data.failure.remainingQuiesceTimeMillis,jsonPayload.data.failure.topologyVersion.counter,jsonPayload.data.failure.topologyVersion.processId,jsonPayload.data.reason.commonWireVersion,jsonPayload.data.reason.compatible,jsonPayload.data.reason.heartbeatFrequencyMS,jsonPayload.data.reason.localThresholdMS,jsonPayload.data.reason.logicalSessionTimeoutMinutes,jsonPayload.data.reason.maxElectionId,jsonPayload.data.reason.maxSetVersion,jsonPayload.data.reason.servers,jsonPayload.data.reason.setName,jsonPayload.data.reason.stale,jsonPayload.data.reason.type,jsonPayload.data.topologyId,jsonPayload.data.type,jsonPayload.msg,jsonPayload.timestamp,"labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/app_kubernetes_io/instance""","labels.""k8s-pod/app_kubernetes_io/name""","labels.""k8s-pod/pod-template-hash""",logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,timestamp
6x2kx6tz2cq3hfs2,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,4,,7166310356812300290,"[138,243,158,76,123,226,62,216,152,137,62,169,112,239,202,21,78,175,59,60]",Buffer,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310356812300290,10910,10,6373d6c1c718226d0a6c9c24,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:17.148Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:17.148505367Z
2o18bn8nsk906qmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99581] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:16.910Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:16.911340521Z
xhadzd9q5a2cmwky,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,3,,7166310356812300290,"[138,243,158,76,123,226,62,216,152,137,62,169,112,239,202,21,78,175,59,60]",Buffer,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310356812300290,11414,10,6373d6c1c718226d0a6c9c24,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:16.644Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:16.644950741Z
uegnsm3vvc3eu3mu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99580] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:16.411Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:16.411537365Z
dzn3ofufd7qoapzh,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,4,,7166310356812300290,"[138,243,158,76,123,226,62,216,152,137,62,169,112,239,202,21,78,175,59,60]",Buffer,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310356812300290,11918,10,6373d6c1c718226d0a6c9c24,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:16.140Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:16.140918505Z
vgrd35z2qvjgzq66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99579] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:15.911Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:15.911652963Z
ijkenoiuh405crmp,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,4,,7166310356812300290,"[138,243,158,76,123,226,62,216,152,137,62,169,112,239,202,21,78,175,59,60]",Buffer,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310356812300290,12422,10,6373d6c1c718226d0a6c9c24,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:15.636Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:15.637375689Z
k8t4cel105u0wzao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99578] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:15.411Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:15.411665320Z
sa0ab930jlgvxgem,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,4,,7166310356812300290,"[138,243,158,76,123,226,62,216,152,137,62,169,112,239,202,21,78,175,59,60]",Buffer,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310356812300290,12927,10,6373d6c1c718226d0a6c9c24,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:15.131Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:15.131589401Z
ljxkhnyghas53izn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99577] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:14.910Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:14.910501307Z
bgqdxev0j5r209rs,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,3,,7166310356812300290,"[138,243,158,76,123,226,62,216,152,137,62,169,112,239,202,21,78,175,59,60]",Buffer,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310356812300290,13432,10,6373d6c1c718226d0a6c9c24,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:14.626Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:14.627044643Z
aumv40fek4iwj4rc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99576] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:14.410Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:14.410341258Z
0btg9oogrge4dz7s,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,4,,7166310356812300290,"[138,243,158,76,123,226,62,216,152,137,62,169,112,239,202,21,78,175,59,60]",Buffer,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310356812300290,13935,10,6373d6c1c718226d0a6c9c24,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:14.123Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:14.123962998Z
yh86kqq49p7yhcuj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99575] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:13.909Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.910016524Z
exhgnvznkw25e8yz,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,6,,7166310356812300290,"[138,243,158,76,123,226,62,216,152,137,62,169,112,239,202,21,78,175,59,60]",Buffer,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310348222365697,14439,10,6373d6c1c718226d0a6c9c24,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:13.619Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.619502917Z
275nc1po4ba8jcxc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99574] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:13.408Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:18.301132208Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.408600455Z
r0nqy02z4ymm9bj8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T18:24:13.111Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.111592463Z
kaa5uxyivpvtasyd,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-2] RSSecondary --> Unknown,2022-11-15T18:24:13.110Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.111070099Z
efhjf9ffpkpjejf1,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,26,,7166310356812300290,,,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310348222365697,14951,10,6373d6c1c718226d0a6c9c24,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:13.109Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.110069919Z
jh10cr9fe03cta59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T18:24:13.083Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.083744551Z
5n96o4jmakcwioo1,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSSecondary,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-2] RSSecondary,2022-11-15T18:24:13.083Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.083490111Z
pobnjvzw5x13gqf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T18:24:13.036Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.036569800Z
7rqt9mnwr7380izp,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSSecondary,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-1] RSSecondary,2022-11-15T18:24:13.035Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.035545872Z
keigg0zza6r9brys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T18:24:13.009Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.009344243Z
yzufq3kzp8u4m46a,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSSecondary,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-2] RSOther --> RSSecondary,2022-11-15T18:24:13.008Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.009102120Z
7rgr5usay6qu11zn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[INFO] Disconnected from MongoDB server,2022-11-15T18:24:13.001Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.002964745Z
zuiquiratttqhivh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetWithPrimary --> ReplicaSetNoPrimary,2022-11-15T18:24:13.001Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.002954625Z
nup7l67vtw5djiv8,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSOther,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-2] RSPrimary --> RSOther,2022-11-15T18:24:13.001Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:13.285202773Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:13.002866387Z
svsjwf2dzi6mqeep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetWithPrimary,2022-11-15T18:23:52.111Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:23:53.285333622Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:23:52.112477121Z
yx7ov6q2bt263uiq,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSSecondary,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-1] Unknown --> RSSecondary,2022-11-15T18:23:52.111Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:23:53.285333622Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:23:52.111934594Z
800udaq96sg05f00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetWithPrimary,2022-11-15T18:23:42.106Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:23:43.304003029Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:23:42.106978949Z
fdng18s6w8kf38xx,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-1] Unknown,2022-11-15T18:23:42.106Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:23:43.304003029Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:23:42.106930880Z
pijbiaa02z41l2jo,,my-cluster-name-rs0-1.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,30003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-1],2022-11-15T18:23:42.105Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:23:43.304003029Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:23:42.106175769Z
e7s4eudezgqrq57o,,my-cluster-name-rs0-0.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,4,,7166310154948837384,"[253,122,254,191,127,98,174,3,85,227,198,0,152,254,161,31,187,206,3,23]",Buffer,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310154948837384,4993,5,6373d6e70af3c04ed193c39a,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-0],2022-11-15T18:23:39.388Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:23:43.304003029Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:23:39.392376252Z
u8qhfqkze2t8wb6l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetWithPrimary,2022-11-15T18:23:29.383Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:23:33.310918039Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:23:29.390956567Z
l9z4q19z402337sb,my-cluster-name-rs0-0.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-0] RSSecondary --> Unknown,2022-11-15T18:23:29.383Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:23:33.310918039Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:23:29.390929938Z
f4awdx3gbm6z410d,,my-cluster-name-rs0-0.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,747,,7166310154948837384,,,1668486221,4,,,,,,,,91,ShutdownInProgress,,7166310154948837384,14999,5,6373d6e70af3c04ed193c39a,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-0],2022-11-15T18:23:29.383Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:23:33.310918039Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:23:29.385053359Z
